"trip_id","start_time","end_time","bikeid","tripduration","from_station_id","from_station_name","to_station_id","to_station_name","usertype","gender","birthyear","ride_length","day_of_week","month","start_hour","end_hour","tripduration_mins","duration_diff","hour","weekday","route_count"
25918932,2019-12-20 17:28:02,2019-12-20 17:35:39,3880,457,111,"Sedgwick St & Huron St",91,"Clinton St & Washington Blvd","Customer","unknown","NA",7.61666666666667,"Friday","Dec","17","17",7.61666666666667,0,17,"Fri",636
25919090,2019-12-20 17:41:55,2019-12-20 17:46:49,5000,294,483,"Avondale Ave & Irving Park Rd",591,"Kilbourn Ave & Milwaukee Ave","Customer","Male","1977",4.9,"Friday","Dec","17","17",4.9,0,17,"Fri",149
25919196,2019-12-20 17:54:29,2019-12-20 18:23:41,5795,1752,76,"Lake Shore Dr & Monroe St",6,"Dusable Harbor","Customer","unknown","NA",29.2,"Friday","Dec","17","18",29.2,0,17,"Fri",250
25919199,2019-12-20 17:54:43,2019-12-20 18:24:01,3891,1758,76,"Lake Shore Dr & Monroe St",6,"Dusable Harbor","Customer","unknown","NA",29.3,"Friday","Dec","17","18",29.3,0,17,"Fri",250
25929260,2019-12-23 08:26:12,2019-12-23 08:30:46,4625,274,56,"Desplaines St & Kinzie St",133,"Kingsbury St & Kinzie St","Customer","Male","1997",4.56666666666667,"Monday","Dec","08","08",4.56666666666667,0,8,"Mon",1146
25929376,2019-12-23 08:39:42,2019-12-23 09:32:33,6345,3171,328,"Ellis Ave & 58th St",420,"Ellis Ave & 55th St","Customer","unknown","NA",52.85,"Monday","Dec","08","09",52.85,0,8,"Mon",716
25929444,2019-12-23 08:47:18,2019-12-23 09:03:14,4933,956,162,"Damen Ave & Wellington Ave",69,"Damen Ave & Pierce Ave","Customer","Male","1996",15.9333333333333,"Monday","Dec","08","09",15.9333333333333,0,8,"Mon",65
25932750,2019-12-23 17:02:25,2019-12-23 17:05:53,694,208,67,"Sheffield Ave & Fullerton Ave",343,"Racine Ave & Wrightwood Ave","Customer","Male","1994",3.46666666666667,"Monday","Dec","17","17",3.46666666666667,0,17,"Mon",998
25933060,2019-12-23 17:34:56,2019-12-23 18:05:49,4738,1853,275,"Ashland Ave & 13th St",22,"May St & Taylor St","Customer","unknown","NA",30.8833333333333,"Monday","Dec","17","18",30.8833333333333,0,17,"Mon",68
25933099,2019-12-23 17:37:56,2019-12-23 18:16:24,5140,2308,90,"Millennium Park",255,"Indiana Ave & Roosevelt Rd","Customer","unknown","NA",38.4666666666667,"Monday","Dec","17","18",38.4666666666667,0,17,"Mon",874
25933129,2019-12-23 17:40:00,2019-12-23 18:25:46,1357,2746,35,"Streeter Dr & Grand Ave",85,"Michigan Ave & Oak St","Customer","unknown","NA",45.7666666666667,"Monday","Dec","17","18",45.7666666666667,0,17,"Mon",334
25933131,2019-12-23 17:40:10,2019-12-23 18:25:24,2987,2714,35,"Streeter Dr & Grand Ave",85,"Michigan Ave & Oak St","Customer","unknown","NA",45.2333333333333,"Monday","Dec","17","18",45.2333333333333,0,17,"Mon",334
25933266,2019-12-23 17:57:01,2019-12-23 18:08:58,3822,717,20,"Sheffield Ave & Kingsbury St",13,"Wilton Ave & Diversey Pkwy","Customer","unknown","NA",11.95,"Monday","Dec","17","18",11.95,0,17,"Mon",152
25937454,2019-12-25 08:18:15,2019-12-25 08:20:57,3321,162,296,"Broadway & Belmont Ave",117,"Wilton Ave & Belmont Ave","Customer","unknown","NA",2.7,"Wednesday","Dec","08","08",2.7,0,8,"Wed",1443
25937470,2019-12-25 08:39:24,2019-12-25 09:50:50,2287,4286,99,"Lake Shore Dr & Ohio St",99,"Lake Shore Dr & Ohio St","Customer","Male","1993",71.4333333333333,"Wednesday","Dec","08","09",71.4333333333333,0,8,"Wed",172
25939306,2019-12-25 17:01:29,2019-12-25 17:09:00,2322,451,35,"Streeter Dr & Grand Ave",35,"Streeter Dr & Grand Ave","Customer","unknown","NA",7.51666666666667,"Wednesday","Dec","17","17",7.51666666666667,0,17,"Wed",642
25939312,2019-12-25 17:03:14,2019-12-25 17:34:49,635,1895,623,"Michigan Ave & 8th St",623,"Michigan Ave & 8th St","Customer","unknown","NA",31.5833333333333,"Wednesday","Dec","17","17",31.5833333333333,0,17,"Wed",117
25939351,2019-12-25 17:14:24,2019-12-25 17:32:58,5466,1114,172,"Rush St & Cedar St",52,"Michigan Ave & Lake St","Customer","unknown","NA",18.5666666666667,"Wednesday","Dec","17","17",18.5666666666667,0,17,"Wed",203
25939362,2019-12-25 17:17:26,2019-12-25 17:24:04,2472,398,299,"Halsted St & Roscoe St",229,"Southport Ave & Roscoe St","Customer","Female","1991",6.63333333333333,"Wednesday","Dec","17","17",6.63333333333333,0,17,"Wed",177
25939418,2019-12-25 17:46:34,2019-12-25 18:18:13,6311,1899,90,"Millennium Park",255,"Indiana Ave & Roosevelt Rd","Customer","unknown","NA",31.65,"Wednesday","Dec","17","18",31.65,0,17,"Wed",874
25939434,2019-12-25 17:57:51,2019-12-25 18:33:08,3981,2117,623,"Michigan Ave & 8th St",90,"Millennium Park","Customer","unknown","NA",35.2833333333333,"Wednesday","Dec","17","18",35.2833333333333,0,17,"Wed",326
25939436,2019-12-25 17:58:10,2019-12-25 18:32:44,143,2074,623,"Michigan Ave & 8th St",90,"Millennium Park","Customer","unknown","NA",34.5666666666667,"Wednesday","Dec","17","18",34.5666666666667,0,17,"Wed",326
25940599,2019-12-26 08:40:03,2019-12-26 08:59:42,1891,1179,313,"Lakeview Ave & Fullerton Pkwy",85,"Michigan Ave & Oak St","Customer","unknown","NA",19.65,"Thursday","Dec","08","08",19.65,0,8,"Thu",310
25944541,2019-12-26 17:03:43,2019-12-26 17:07:52,3857,249,240,"Sheridan Rd & Irving Park Rd",304,"Broadway & Waveland Ave","Customer","Male","1986",4.15,"Thursday","Dec","17","17",4.15,0,17,"Thu",349
25944562,2019-12-26 17:05:11,2019-12-26 17:23:09,2676,1078,94,"Clark St & Armitage Ave",47,"State St & Kinzie St","Customer","unknown","NA",17.9666666666667,"Thursday","Dec","17","17",17.9666666666667,0,17,"Thu",244
25944566,2019-12-26 17:05:32,2019-12-26 17:30:25,4275,1493,459,"Lakefront Trail & Bryn Mawr Ave",459,"Lakefront Trail & Bryn Mawr Ave","Customer","unknown","NA",24.8833333333333,"Thursday","Dec","17","17",24.8833333333333,0,17,"Thu",335
25944646,2019-12-26 17:14:49,2019-12-26 17:32:25,681,1056,341,"Adler Planetarium",76,"Lake Shore Dr & Monroe St","Customer","unknown","NA",17.6,"Thursday","Dec","17","17",17.6,0,17,"Thu",204
25944690,2019-12-26 17:19:39,2019-12-26 17:54:05,1924,2066,80,"Aberdeen St & Monroe St",49,"Dearborn St & Monroe St","Customer","unknown","NA",34.4333333333333,"Thursday","Dec","17","17",34.4333333333333,0,17,"Thu",183
25944749,2019-12-26 17:25:51,2019-12-26 17:57:01,2245,1870,3,"Shedd Aquarium",35,"Streeter Dr & Grand Ave","Customer","unknown","NA",31.1666666666667,"Thursday","Dec","17","17",31.1666666666667,0,17,"Thu",130
25944801,2019-12-26 17:33:08,2019-12-26 18:07:53,496,2085,157,"Lake Shore Dr & Wellington Ave",157,"Lake Shore Dr & Wellington Ave","Customer","unknown","NA",34.75,"Thursday","Dec","17","18",34.75,0,17,"Thu",358
25944836,2019-12-26 17:37:35,2019-12-26 17:56:00,4567,1105,7,"Field Blvd & South Water St",7,"Field Blvd & South Water St","Customer","unknown","NA",18.4166666666667,"Thursday","Dec","17","17",18.4166666666667,0,17,"Thu",257
25944899,2019-12-26 17:46:27,2019-12-26 18:15:34,5835,1747,7,"Field Blvd & South Water St",268,"Lake Shore Dr & North Blvd","Customer","Female","1995",29.1166666666667,"Thursday","Dec","17","18",29.1166666666667,0,17,"Thu",248
25944902,2019-12-26 17:46:41,2019-12-26 18:15:14,1132,1713,7,"Field Blvd & South Water St",268,"Lake Shore Dr & North Blvd","Customer","Female","1995",28.55,"Thursday","Dec","17","18",28.55,0,17,"Thu",248
25944908,2019-12-26 17:47:03,2019-12-26 17:53:45,1631,402,344,"Ravenswood Ave & Lawrence Ave",463,"Clark St & Berwyn Ave","Customer","unknown","NA",6.7,"Thursday","Dec","17","17",6.7,0,17,"Thu",784
25946538,2019-12-27 08:07:40,2019-12-27 10:11:40,118,7440,313,"Lakeview Ave & Fullerton Pkwy",313,"Lakeview Ave & Fullerton Pkwy","Customer","Male","1980",124,"Friday","Dec","08","10",124,0,8,"Fri",264
25946671,2019-12-27 08:29:05,2019-12-27 08:32:53,1757,228,119,"Ashland Ave & Lake St",656,"Damen Ave & Walnut (Lake) St (*)","Customer","Male","1988",3.8,"Friday","Dec","08","08",3.8,0,8,"Fri",128
25946747,2019-12-27 08:42:35,2019-12-27 09:32:22,1080,2987,334,"Lake Shore Dr & Belmont Ave",334,"Lake Shore Dr & Belmont Ave","Customer","Female","1996",49.7833333333333,"Friday","Dec","08","09",49.7833333333333,0,8,"Fri",374
25949106,2019-12-27 17:03:58,2019-12-27 17:09:32,614,334,328,"Ellis Ave & 58th St",425,"Harper Ave & 59th St","Customer","unknown","NA",5.56666666666667,"Friday","Dec","17","17",5.56666666666667,0,17,"Fri",516
25949155,2019-12-27 17:10:31,2019-12-27 17:27:01,4249,990,284,"Michigan Ave & Jackson Blvd",255,"Indiana Ave & Roosevelt Rd","Customer","unknown","NA",16.5,"Friday","Dec","17","17",16.5,0,17,"Fri",840
25949160,2019-12-27 17:11:14,2019-12-27 17:26:43,4300,929,284,"Michigan Ave & Jackson Blvd",255,"Indiana Ave & Roosevelt Rd","Customer","unknown","NA",15.4833333333333,"Friday","Dec","17","17",15.4833333333333,0,17,"Fri",840
25949353,2019-12-27 17:40:00,2019-12-27 17:58:32,1213,1112,313,"Lakeview Ave & Fullerton Pkwy",85,"Michigan Ave & Oak St","Customer","unknown","NA",18.5333333333333,"Friday","Dec","17","17",18.5333333333333,0,17,"Fri",310
25949354,2019-12-27 17:40:01,2019-12-27 17:58:42,5116,1121,313,"Lakeview Ave & Fullerton Pkwy",85,"Michigan Ave & Oak St","Customer","unknown","NA",18.6833333333333,"Friday","Dec","17","17",18.6833333333333,0,17,"Fri",310
25962392,2019-12-31 17:04:10,2019-12-31 17:16:26,2546,736,90,"Millennium Park",76,"Lake Shore Dr & Monroe St","Customer","unknown","NA",12.2666666666667,"Tuesday","Dec","17","17",12.2666666666667,0,17,"Tue",309
